"","A","B","R","Q","C","CAU","AFA","HIS","API"
"6522",34,51,7,9,6,0,0,0,0.002155
"6523",34,51,13,5,16,0,0.000327,0,0
"6524",34,51,14,5,7,0,0,0,0.002155
"6525",34,51,15,4,4,0,3e-04,0,0
"6526",34,51,15,6,7,0,3e-04,0,0
"6527",34,51,15,6,16,0,0.001353,0,0
"6528",34,51,103,3,16,0,3e-04,0,0
"6529",34,53,8,7,4,0,0.000616,0,0
"6530",34,53,11,5,8,0,3e-04,0,0
"6531",34,53,11,6,4,0,0.00041,0,0
"6532",34,53,13,6,4,0,0.000726,0,0
"6533",34,53,13,7,4,0,0.000899,0,0
"6534",34,53,15,1,4,0,3e-04,0,0
"6535",34,53,15,6,4,0,0.001617,0,0
"6536",34,53,17,2,4,0,0.00048,0,0
"6537",34,53,17,2,6,0,3e-04,0,0
"6538",34,53,18,4,4,0,3e-04,0,0
"6539",34,57,13,1,6,0,3e-04,0,0
"6540",34,57,13,7,7,0,3e-04,0,0
"6541",34,57,17,2,7,0,3e-04,0,0
"6542",34,58,11,7,6,0,3e-04,0,0
"6543",34,58,13,6,6,0,0.000773,0,0
"6544",34,58,17,2,7,0,3e-04,0,0
"6545",34,60,7,2,12,0,0,0,0.002155
"6546",34,60,8,4,3,0,3e-04,0,0
"6547",34,60,12,7,10,0,0,0,0.002155
"6548",34,60,15,3,3,0,0,0,0.002155
"6549",34,60,15,6,10,0,0,0,0.002155
"6550",34,61,4,5,7,0,0,0,0.002155
"6551",34,61,14,5,4,0.000167,0,0,0
"6552",34,61,15,5,15,0,3e-04,0.00035,0
"6553",34,61,17,2,10,0,0,0.00035,0
"6554",34,62,4,4,4,0,0,0,0.002155
"6555",34,62,15,6,8,0,0,0,0.002155
"6556",34,63,1,5,5,0,3e-04,0,0
"6557",34,63,15,1,5,0,3e-04,0,0
"6558",34,63,18,2,14,0,3e-04,0,0
"6559",34,64,4,7,16,0.000167,0,0,0
"6560",34,64,4,8,8,0,0,0.00035,0
"6561",34,64,7,7,8,0,0,0.00035,0
"6562",34,64,15,5,1,0.000167,0,0,0
"6563",34,65,11,6,8,0,3e-04,0,0
"6564",34,65,14,5,8,0,3e-04,0,0
"6565",34,70,17,2,3,0,0,0.00035,0
"6566",34,71,11,7,10,0,3e-04,0,0
"6567",34,72,7,2,12,0,3e-04,0,0
"6568",34,72,14,5,2,0,3e-04,0,0
"6569",34,75,15,6,4,0,0,0,0.002155
"6570",34,81,14,5,8,0,3e-04,0,0
"6571",36,7,9,2,7,0,0,0.00035,0
"6572",36,7,11,6,14,0,0,0.00035,0
"6573",36,8,13,6,7,0,0,0.00035,0
"6574",36,8,13,7,10,0,3e-04,0,0
"6575",36,8,17,2,7,0,3e-04,0,0
"6576",36,13,1,1,6,0,3e-04,0,0
"6577",36,14,3,4,8,0,3e-04,0,0
"6578",36,18,7,2,2,0,3e-04,0,0
"6579",36,18,8,6,7,0,3e-04,0,0
"6580",36,18,11,5,2,0,6e-04,0,0
"6581",36,18,11,7,7,0,3e-04,0,0
"6582",36,35,1,5,4,0,3e-04,0,0
"6583",36,35,1,5,17,0,3e-04,0,0
"6584",36,35,7,2,4,0,6e-04,0,0
"6585",36,35,8,2,1,0.000167,0,0,0
"6586",36,35,8,7,4,0,0.000269,0,0
"6587",36,35,15,6,16,0,3e-04,0,0
"6588",36,35,17,2,4,0,6e-04,0,0
"6589",36,35,18,4,4,0,0.000407,0,0
"6590",36,39,13,6,12,0,0.000116,0,0
"6591",36,41,10,5,17,0,0,0.00035,0
"6592",36,42,8,7,17,0,3e-04,0,0
"6593",36,42,13,6,17,0,0.000497,0,0
"6594",36,44,11,6,6,0,0,0.00035,0
"6595",36,44,14,5,4,0,3e-04,0,0
"6596",36,44,15,6,4,0,0.000301,0,0
"6597",36,45,11,5,7,0,3e-04,0,0
"6598",36,45,12,5,4,0,3e-04,0,0
"6599",36,49,4,8,7,0,3e-04,0,0
"6600",36,49,15,6,7,0,3e-04,0,0
"6601",36,51,15,5,2,0,3e-04,0,0
"6602",36,53,8,7,4,0,0.001267,0,0
"6603",36,53,9,2,4,0,0.000522,0,0
"6604",36,53,10,4,6,0,3e-04,0,0
"6605",36,53,11,1,4,0,0.001199,0,0
"6606",36,53,11,2,4,0,6e-04,0,0
"6607",36,53,11,3,4,0,0,0.00035,0
"6608",36,53,11,5,4,0,3e-04,0,0
"6609",36,53,11,6,4,0,0.005388,0.00035,0
"6610",36,53,11,7,4,0,0.000751,0,0
"6611",36,53,13,5,4,0,0.000866,0,0
"6612",36,53,13,6,4,0,0.00063,0,0
"6613",36,53,13,6,12,0,0,0.00035,0
"6614",36,53,15,1,4,0,3e-04,0,0
"6615",36,53,15,6,4,0,0.000769,0,0
"6616",36,53,15,8,2,0.000167,0,0,0
"6617",36,53,16,5,4,0,0,0.00035,0
"6618",36,53,18,4,4,0,0.000808,0,0
"6619",36,58,10,1,10,0,3e-04,0,0
"6620",36,58,11,7,3,0,3e-04,0,0
"6621",36,58,11,7,16,0,3e-04,0,0
"6622",36,58,14,5,6,0,3e-04,0,0
"6623",36,61,14,7,15,0,0,0.00035,0
"6624",36,62,15,5,4,0,3e-04,0,0
"6625",36,65,7,2,8,0,6e-04,0,0
"6626",36,65,15,6,8,0,3e-04,0,0
"6627",36,70,11,5,3,0,3e-04,0,0
"6628",36,70,11,7,3,0,3e-04,0,0
"6629",36,71,13,7,4,0,3e-04,0,0
"6630",36,72,7,5,2,0,3e-04,0,0
"6631",36,72,12,5,2,0,3e-04,0,0
"6632",36,81,13,2,8,0,3e-04,0,0
"6633",66,7,4,8,7,0,3e-04,0,0
"6634",66,7,9,2,7,0,0,0.00035,0
"6635",66,7,10,5,6,0,3e-04,0,0
"6636",66,7,11,7,7,0,3e-04,0,0
"6637",66,8,11,7,10,0,3e-04,0,0
"6638",66,8,17,1,9,0.000167,0,0,0
"6639",66,8,17,2,7,0,3e-04,0,0
"6640",66,13,11,2,6,0,3e-04,0,0
"6641",66,13,13,7,5,0.000167,0,0,0
"6642",66,13,15,6,7,0,3e-04,0,0
"6643",66,18,10,5,7,0,3e-04,0,0
"6644",66,18,11,2,5,0.000167,0,0,0
"6645",66,18,13,5,2,0,3e-04,0,0
"6646",66,27,18,4,2,0,3e-04,0,0
"6647",66,35,1,5,6,0,3e-04,0,0
"6648",66,35,4,9,2,0.000167,0,0,0
"6649",66,35,7,5,4,0,0,0.00035,0
"6650",66,35,8,5,1,0,3e-04,0,0
"6651",66,35,18,4,16,0,6e-04,0,0
"6652",66,35,103,2,7,0.000167,0,0,0
"6653",66,39,15,6,12,0,3e-04,0,0
"6654",66,39,17,2,10,0,3e-04,0,0
"6655",66,39,18,6,12,0,3e-04,0,0
"6656",66,41,1,4,7,0.000167,0,0,0
"6657",66,41,1,5,5,0.000167,0,0,0
"6658",66,41,1,7,3,0.000167,0,0,0
"6659",66,41,2,8,5,0.000167,0,0,0
"6660",66,41,4,2,7,0.000167,0,0,0
"6661",66,41,4,4,6,0.000167,0,0,0
"6662",66,41,4,4,12,0.000167,0,0,0
"6663",66,41,4,8,3,0.000167,0,0,0
"6664",66,41,10,5,17,0,0,0.00035,0
"6665",66,41,11,7,7,0,0,0.00035,0
"6666",66,41,13,2,10,0.000333,0,0,0
"6667",66,41,13,7,3,0,0,0.00035,0
"6668",66,41,13,7,7,0.000333,0,0,0
"6669",66,41,13,7,17,0,0,0.000701,0
"6670",66,41,17,2,17,0,0,0.00035,0
"6671",66,42,8,7,2,0,3e-04,0,0
"6672",66,42,8,7,17,0,3e-04,0,0
"6673",66,42,12,7,17,0,3e-04,0,0
"6674",66,42,15,3,7,0,0,0.00035,0
"6675",66,42,18,4,2,0,3e-04,0,0
"6676",66,42,18,4,7,0,3e-04,0,0
"6677",66,42,18,4,17,0,3e-04,0,0
"6678",66,44,1,5,4,0,3e-04,0,0
"6679",66,44,13,5,9,0.000167,0,0,0
"6680",66,44,13,7,7,0,3e-04,0,0
"6681",66,44,15,2,6,0.000167,0,0,0
"6682",66,44,15,6,4,0,0.000899,0,0
"6683",66,44,17,2,6,0,0.000899,0,0
"6684",66,45,15,6,16,0,3e-04,0,0
"6685",66,47,11,7,17,0,0,0.000701,0
"6686",66,48,8,4,8,0,0,0.00035,0
"6687",66,49,1,9,9,0.000167,0,0,0
"6688",66,49,7,2,7,0,0.000899,0,0
"6689",66,49,11,8,10,0.000167,0,0,0
"6690",66,49,13,5,6,0.000167,0,0,0
"6691",66,49,13,7,10,0,3e-04,0,0
"6692",66,49,15,6,7,0,3e-04,0,0
"6693",66,49,17,2,7,0,0,0.000701,0
"6694",66,51,12,7,4,0,0,0.00035,0
"6695",66,52,13,5,16,0.000167,0,0,0
"6696",66,53,11,1,6,0,3e-04,0,0
"6697",66,53,11,6,4,0,3e-04,0,0
"6698",66,53,11,7,12,0,3e-04,0,0
"6699",66,53,15,6,4,0,6e-04,0,0
"6700",66,53,16,5,4,0,3e-04,0,0
"6701",66,53,17,2,4,0,6e-04,0,0
"6702",66,53,18,4,17,0,3e-04,0,0
"6703",66,57,16,6,6,0,3e-04,0,0
"6704",66,57,16,7,6,0,0,0.00035,0
"6705",66,58,7,2,6,0,6e-04,0,0
"6706",66,58,9,2,7,0,0.000324,0,0
"6707",66,58,9,3,7,0,3e-04,0,0
"6708",66,58,11,6,7,0,3e-04,0,0
"6709",66,58,13,1,6,0,6e-04,0,0
"6710",66,58,13,6,2,0,3e-04,0,0
"6711",66,58,15,1,7,0,3e-04,0,0
"6712",66,58,15,6,7,0,0.004172,0,0
"6713",66,58,17,2,6,0,3e-04,0,0
"6714",66,60,4,8,10,0,3e-04,0,0
"6715",66,64,7,8,8,0,3e-04,0,0
"6716",66,65,1,5,8,0,3e-04,0,0
"6717",66,65,1,7,5,0.000167,0,0,0
"6718",66,70,9,2,2,0,0,0.00035,0
"6719",66,70,10,1,2,0,3e-04,0,0
"6720",66,70,13,9,2,0,3e-04,0,0
"6721",66,72,7,2,7,0,0,0.00035,0
"6722",66,72,9,2,2,0,0,0.00035,0
"6723",66,72,15,6,2,0,6e-04,0,0
"6724",66,81,9,2,18,0,3e-04,0,0
"6725",68,7,1,5,15,0,0,0.000701,0
"6726",68,7,4,1,2,0.000167,0,0,0
"6727",68,7,4,1,3,0.000167,0,0,0
"6728",68,7,4,5,7,0.000167,0,0,0
"6729",68,7,4,6,3,0.000167,0,0,0
"6730",68,7,4,8,7,0,0,0.000701,0
"6731",68,7,7,9,15,0,3e-04,0,0
"6732",68,7,9,2,7,0,0.000612,0,0
"6733",68,7,10,2,3,0.000167,0,0,0
"6734",68,7,10,5,7,0,0,0.00035,0
"6735",68,7,11,2,7,0,3e-04,0,0
"6736",68,7,11,3,3,0,3e-04,0,0
"6737",68,7,11,5,15,0,3e-04,0,0
"6738",68,7,11,7,7,0,0.000358,0.000701,0
"6739",68,7,12,5,7,0,3e-04,0,0
"6740",68,7,12,6,15,0,3e-04,0,0
"6741",68,7,12,7,7,0,3e-04,0,0
"6742",68,7,13,5,17,0.000167,0,0,0
"6743",68,7,13,6,7,0,0.002376,0,0
"6744",68,7,13,9,6,0,3e-04,0,0
"6745",68,7,14,4,7,0.000167,0,0,0
"6746",68,7,14,7,9,0.000167,0,0,0
"6747",68,7,15,1,7,0,0,0.000701,0
"6748",68,7,15,5,4,0.000213,0,0,0
"6749",68,7,15,6,7,0,0.001906,0.001767,0
"6750",68,7,15,6,15,0,0,0.00035,0
"6751",68,7,16,5,8,0.000167,0,0,0
"6752",68,7,17,8,16,0.000167,0,0,0
"6753",68,7,103,1,7,0,0,0.00035,0
"6754",68,8,4,5,4,0.000333,0,0,0
"6755",68,8,11,5,5,0.000167,0,0,0
"6756",68,8,13,3,7,0.000167,0,0,0
"6757",68,8,15,6,7,0,3e-04,0,0
"6758",68,8,15,7,4,0.000167,0,0,0
"6759",68,8,15,7,5,0.000167,0,0,0
"6760",68,8,17,2,6,0.000167,0,0,0
"6761",68,8,17,2,7,0,0.00074,0,0
"6762",68,8,17,3,12,0.000167,0,0,0
"6763",68,8,17,5,9,0.000167,0,0,0
"6764",68,8,17,7,12,0.000167,0,0,0
"6765",68,8,17,8,7,0.000167,0,0,0
"6766",68,8,17,9,7,0.000167,0,0,0
"6767",68,13,7,1,5,0.000167,0,0,0
"6768",68,13,7,5,9,0.000167,0,0,0
"6769",68,13,7,6,7,0.000333,0,0,0
"6770",68,13,13,2,7,0.000167,0,0,0
"6771",68,13,15,7,7,0.000333,0,0,0
"6772",68,13,15,9,14,0.000167,0,0,0
"6773",68,13,17,2,6,0,0,0.00035,0
"6774",68,14,1,1,4,0,0,0.00035,0
"6775",68,14,1,5,8,0,0,0.000409,0
"6776",68,14,1,7,1,0.000167,0,0,0
"6777",68,14,3,3,2,0,3e-04,0,0
"6778",68,14,4,3,8,0,0,0.00035,0
"6779",68,14,4,6,7,0.000167,0,0,0
"6780",68,14,7,2,8,0,0.000899,0,0
"6781",68,14,7,8,8,0.000167,0,0,0
"6782",68,14,11,5,5,0.000167,0,0,0
"6783",68,14,11,7,8,0,0,0.00035,0
"6784",68,14,13,2,7,0.000167,0,0,0
"6785",68,14,13,7,2,0.000333,0,0,0
"6786",68,14,13,7,8,0,3e-04,0,0
"6787",68,14,13,8,4,0.000333,0,0,0
"6788",68,14,14,5,8,0,0,0.000292,0
"6789",68,14,15,6,16,0,3e-04,0,0
"6790",68,14,16,2,5,0,0,0.00035,0
"6791",68,14,17,4,8,0,0,0.00035,0
"6792",68,18,1,8,7,0.000167,0,0,0
"6793",68,18,4,5,3,0.000167,0,0,0
"6794",68,18,4,8,7,0,0,0.00035,0
"6795",68,18,7,2,5,0,3e-04,0,0
"6796",68,18,8,9,12,0.000167,0,0,0
"6797",68,18,9,2,5,0,3e-04,0,0
"6798",68,18,10,5,15,0,3e-04,0,0
"6799",68,18,11,5,6,0.000333,0,0,0
"6800",68,18,11,5,7,0.000167,0,0,0
"6801",68,18,11,7,7,0,3e-04,0,0
"6802",68,18,12,5,7,0,3e-04,0,0
"6803",68,18,13,5,5,0,0,0.00035,0
"6804",68,18,13,7,4,0,3e-04,0,0
"6805",68,18,14,5,5,0,6e-04,0,0
"6806",68,18,15,1,8,0,3e-04,0,0
"6807",68,18,15,2,9,0.000167,0,0,0
"6808",68,18,15,6,4,0,3e-04,0,0
"6809",68,18,15,6,12,0.000167,0,0,0
"6810",68,18,16,8,16,0.000167,0,0,0
"6811",68,18,17,2,5,0,0,0.000701,0
"6812",68,18,17,3,4,0.000167,0,0,0
"6813",68,18,17,6,5,0.000167,0,0,0
"6814",68,27,1,4,8,0.000167,0,0,0
"6815",68,27,1,5,1,0,0,0.000701,0
"6816",68,27,1,5,2,0,3e-04,0,0
"6817",68,27,1,7,7,0.000333,0,0,0
"6818",68,27,4,2,10,0,3e-04,0,0
"6819",68,27,4,7,4,0,3e-04,0,0
"6820",68,27,4,8,9,0.000167,0,0,0
"6821",68,27,7,8,2,0,3e-04,0,0
"6822",68,27,8,3,7,0.000167,0,0,0
"6823",68,27,10,6,1,0,3e-04,0,0
"6824",68,27,11,6,6,0.000167,0,0,0
"6825",68,27,13,1,9,0.000167,0,0,0
"6826",68,27,13,6,2,0,3e-04,0,0
"6827",68,27,13,9,4,0.000167,0,0,0
"6828",68,27,14,1,1,0,0,0.00035,0
"6829",68,27,15,2,4,0.000167,0,0,0
"6830",68,27,16,9,15,0,3e-04,0,0
"6831",68,27,17,5,7,0.000167,0,0,0
"6832",68,27,103,9,4,0.000167,0,0,0
"6833",68,35,1,2,7,0.000167,0,0.00035,0
"6834",68,35,1,5,1,0,0,0.00035,0
"6835",68,35,1,5,4,0,3e-04,0.000701,0
"6836",68,35,1,5,16,0,0.000518,0,0
"6837",68,35,1,7,7,0,0,0.00035,0
"6838",68,35,4,1,5,0.000167,0,0,0
"6839",68,35,4,3,3,0,0,0.000651,0
"6840",68,35,4,3,4,0,0,0.002803,0
"6841",68,35,4,3,9,0,0,0.00035,0
"6842",68,35,4,5,6,2e-05,0,0,0
"6843",68,35,4,6,6,0.000268,0,0,0
"6844",68,35,4,7,2,0,0,0.00035,0
"6845",68,35,4,7,7,5e-04,0,0,0
"6846",68,35,4,8,4,0.000333,3e-04,0.003265,0
"6847",68,35,4,8,7,0,0,0.002102,0
"6848",68,35,4,8,15,0,0,0.000701,0
"6849",68,35,7,2,7,0,0.000899,0,0
"6850",68,35,7,3,9,0.000167,0,0,0
"6851",68,35,8,3,3,0,0,0.00035,0
"6852",68,35,8,4,10,0,0,0.00035,0
"6853",68,35,8,7,2,0,3e-04,0,0
"6854",68,35,8,7,5,0.000167,0,0,0
"6855",68,35,8,8,4,0,0,0.000351,0
"6856",68,35,9,7,6,0.000167,0,0,0
"6857",68,35,11,6,4,0,0,0.00035,0
"6858",68,35,11,7,4,0,0,0.003335,0
"6859",68,35,12,6,1,0.000167,0,0,0
"6860",68,35,13,3,7,0.000167,0,0,0
"6861",68,35,13,6,12,0.000333,0,0,0
"6862",68,35,13,9,8,0,0,0.00035,0
"6863",68,35,14,5,4,0,0,0.00035,0
"6864",68,35,14,7,1,0,0,0.000417,0
"6865",68,35,14,7,4,0,0,0.001981,0
"6866",68,35,14,7,10,0,0,0.00035,0
"6867",68,35,14,8,4,0,0,0.000351,0
"6868",68,35,15,1,7,0,3e-04,0,0
"6869",68,35,15,5,8,0.000333,0,0,0
"6870",68,35,15,5,9,0,3e-04,0,0
"6871",68,35,16,7,1,0,0,0.00035,0
"6872",68,35,103,7,1,0.000167,0,0,0
"6873",68,37,7,9,4,0.000167,0,0,0
"6874",68,37,13,5,2,0,3e-04,0,0
"6875",68,37,13,7,6,0,0,0.00035,0
"6876",68,38,8,7,12,0,3e-04,0,0
"6877",68,38,11,7,7,0,0,0.00035,0
"6878",68,38,13,2,3,0.000167,0,0,0
"6879",68,38,13,6,12,0,0,0.000351,0
"6880",68,38,15,1,7,0,3e-04,0,0
"6881",68,38,15,6,2,0,0,0.00035,0
"6882",68,38,16,5,7,0,0,0.00035,0
"6883",68,38,17,2,7,0.000167,0,0,0
"6884",68,39,4,3,3,0,0,0.00035,0
"6885",68,39,4,4,7,0,0,0.000259,0
"6886",68,39,4,8,7,0,3e-04,0.009618,0
"6887",68,39,4,8,8,0,0,0.00035,0
"6888",68,39,8,4,7,0,0,0.002419,0
"6889",68,39,9,2,7,0,0,0.00035,0
"6890",68,39,10,5,2,0,3e-04,0,0
"6891",68,39,14,5,10,0,3e-04,0,0
"6892",68,39,14,7,8,0,0,0.00035,0
"6893",68,39,15,6,10,0,0,0.00035,0
"6894",68,39,16,3,6,0.000167,0,0,0
"6895",68,39,16,7,7,0,0,0.000869,0
"6896",68,40,1,3,4,0.000167,0,0,0
"6897",68,40,9,4,3,0,0,0.00035,0
"6898",68,40,10,5,3,0,0,0.00035,0
"6899",68,40,11,7,10,0,0,0.00035,0
"6900",68,40,14,6,15,0,3e-04,0,0
"6901",68,41,3,6,17,0,0,0.00035,0
"6902",68,41,4,2,6,0,0,0.00035,0
"6903",68,41,7,2,17,0,0,0.00035,0
"6904",68,41,11,5,17,0,3e-04,0,0
"6905",68,41,13,1,6,0,3e-04,0,0
"6906",68,42,3,4,17,0,3e-04,0,0
"6907",68,42,4,8,16,0,3e-04,0,0
"6908",68,42,7,2,17,0,0,0.00035,0
"6909",68,42,8,6,2,0,3e-04,0,0
"6910",68,42,11,7,17,0,3e-04,0,0
"6911",68,42,17,2,17,0,3e-04,0,0
"6912",68,42,18,4,17,0,0.003056,0,0
"6913",68,44,1,3,1,0.000167,0,0,0
"6914",68,44,1,5,6,0,6e-04,0,0
"6915",68,44,1,6,10,0.000167,0,0,0
"6916",68,44,1,7,5,0.000167,0,0,0
"6917",68,44,1,9,4,0.000167,0,0,0
"6918",68,44,3,3,5,0.000167,0,0,0
"6919",68,44,4,2,4,0.000167,0,0,0
"6920",68,44,4,3,7,0.000167,0,0,0
"6921",68,44,4,6,12,0.000167,0,0,0
"6922",68,44,4,7,5,0,3e-04,0.00035,0
"6923",68,44,4,7,7,0,0,0.000387,0
"6924",68,44,4,7,12,0.000167,0,0,0
"6925",68,44,4,8,5,0,0,0.000545,0
"6926",68,44,7,2,4,0,0,0.001051,0
"6927",68,44,7,2,7,0.000259,3e-04,0,0
"6928",68,44,7,2,16,0,0,0.000701,0
"6929",68,44,7,6,16,0.000167,0,0,0
"6930",68,44,7,8,4,0.000333,0,0,0
"6931",68,44,7,9,1,0.000167,0,0,0
"6932",68,44,10,2,3,0.000167,0,0,0
"6933",68,44,11,1,4,0.000333,0,0,0
"6934",68,44,11,2,2,0.000167,0,0,0
"6935",68,44,11,2,10,0.000173,0,0,0
"6936",68,44,11,2,12,0.000167,0,0,0
"6937",68,44,11,3,7,0,0,0.000314,0
"6938",68,44,11,3,10,0.00016,0,0,0
"6939",68,44,11,5,7,0.000333,3e-04,0,0
"6940",68,44,11,6,4,0,3e-04,0,0
"6941",68,44,11,7,7,0,6e-04,0,0
"6942",68,44,11,7,12,0.000167,0,0,0
"6943",68,44,12,2,1,0.000167,0,0,0
"6944",68,44,13,2,7,0.000167,0,0,0
"6945",68,44,13,2,10,0.000167,0,0,0
"6946",68,44,13,4,15,0.000167,0,0,0
"6947",68,44,13,6,1,0.000167,0,0,0
"6948",68,44,13,6,7,0.000333,0.001499,0,0
"6949",68,44,13,9,8,0,3e-04,0,0
"6950",68,44,14,5,5,0,0,0.000701,0
"6951",68,44,14,5,6,0.000167,0,0,0
"6952",68,44,15,2,7,0,0,0.00035,0
"6953",68,44,15,2,12,0.000167,0,0,0
"6954",68,44,15,6,4,0,0.001499,0,0
"6955",68,44,15,6,5,0,0,0.00035,0
"6956",68,44,15,8,7,0.000167,0,0,0
"6957",68,44,16,1,2,0.000167,0,0,0
"6958",68,44,16,5,5,0,3e-04,0,0
"6959",68,45,4,2,15,0.000167,0,0,0
"6960",68,45,7,6,6,0,0,0.00035,0
"6961",68,45,7,9,6,0,0,0.00035,0
"6962",68,45,8,7,7,0,3e-04,0,0
"6963",68,45,10,5,7,0,0,0.00035,0
"6964",68,45,11,1,5,0.000333,0,0,0
"6965",68,45,11,7,16,0,1.1e-05,0,0
"6966",68,45,12,7,4,0,0,0.000701,0
"6967",68,45,15,2,6,0,3e-04,0,0
"6968",68,45,18,7,8,0,3e-04,0,0
"6969",68,48,4,8,8,0,0,0.001426,0
"6970",68,48,7,2,2,0,3e-04,0,0
"6971",68,48,8,1,12,0.000167,0,0,0
"6972",68,48,8,4,8,0,0,0.001085,0
"6973",68,48,12,4,2,0,3e-04,0,0
"6974",68,49,4,3,7,0,3e-04,0,0
"6975",68,49,4,6,7,0.000167,0,0,0
"6976",68,49,8,5,7,0,3e-04,0,0
"6977",68,49,8,7,4,0.000167,0,0,0
"6978",68,49,9,2,7,0,3e-04,0,0
"6979",68,49,10,5,7,0,0,0.00035,0
"6980",68,49,11,5,7,0.000167,0,0,0
"6981",68,49,11,8,12,0.000167,0,0,0
"6982",68,49,13,4,4,0.000167,0,0,0
"6983",68,50,13,5,6,0,3e-04,0,0
"6984",68,50,15,8,2,0.000167,0,0,0
"6985",68,50,16,4,4,0.000167,0,0,0
"6986",68,50,17,2,6,0,3e-04,0,0
"6987",68,51,1,5,5,0.000333,0,0,0
"6988",68,51,1,5,14,0,0,0.000701,0
"6989",68,51,4,3,1,0,0,0.00035,0
"6990",68,51,4,7,5,0.000167,0,0,0
"6991",68,51,4,7,15,0,0,0.00035,0
"6992",68,51,4,8,3,0,0,0.00035,0
"6993",68,51,7,2,2,0.000167,0,0,0
"6994",68,51,7,4,10,0,0,0.00035,0
"6995",68,51,9,2,7,0.000167,0,0,0
"6996",68,51,11,5,15,0,0,0,0.002155
"6997",68,51,11,7,2,0.000167,0,0,0
"6998",68,51,11,7,16,0,0,0.001367,0
"6999",68,51,11,8,2,0.000167,0,0,0
"7000",68,51,12,4,9,0.000167,0,0,0
"7001",68,51,13,2,7,5e-04,0,0,0
"7002",68,51,13,7,7,0.000333,0,0,0
"7003",68,51,14,5,2,0,0,0.000403,0
"7004",68,51,14,5,6,0.000167,0,0,0
"7005",68,51,14,5,16,0,0,0,0.002155
"7006",68,51,14,7,1,0.000167,0,0,0
"7007",68,51,14,7,5,0,0,0.00035,0
"7008",68,51,15,5,7,0,0,0,0.002155
"7009",68,51,15,6,6,0,0,0.00035,0
"7010",68,51,17,2,15,0,0,0.001051,0
"7011",68,52,4,8,9,0,0,0.000809,0
"7012",68,52,8,4,10,0,0,0.000701,0
"7013",68,52,11,2,4,0.000167,0,0,0
"7014",68,52,11,2,16,0,6e-04,0,0
"7015",68,52,11,5,16,0,3e-04,0,0
"7016",68,52,11,6,12,0,0,0,0.002155
"7017",68,52,11,7,16,0,3e-04,0,0
"7018",68,52,11,8,6,0.000167,0,0,0
"7019",68,52,13,6,4,0,0,0.00035,0
"7020",68,52,14,7,9,0,0,0.001719,0
"7021",68,52,15,1,2,0,3e-04,0,0
"7022",68,52,16,5,12,0,0,0.00035,0
"7023",68,52,18,4,16,0,0.001799,0,0
"7024",68,53,1,5,4,0,0,0.00094,0
"7025",68,53,1,5,6,0.000167,0,0,0
"7026",68,53,1,5,7,0.000194,0,0,0
"7027",68,53,4,6,7,0.000167,0,0,0
"7028",68,53,4,8,1,0.000167,0,0,0
"7029",68,53,4,8,4,0,3e-04,0,0
"7030",68,53,7,2,4,0,0.002096,0,0
"7031",68,53,8,5,7,0.000139,0,0,0
"7032",68,53,8,7,4,0,0.000164,0,0
"7033",68,53,10,1,4,0,3e-04,0,0
"7034",68,53,10,5,4,0,0.000776,0,0
"7035",68,53,11,2,4,0.000167,0,0,0
"7036",68,53,11,6,4,0,0.000659,0,0
"7037",68,53,11,6,7,0,0.00084,0,0
"7038",68,53,11,7,4,0,0,0.001051,0
"7039",68,53,12,3,10,0,0,0.00035,0
"7040",68,53,13,2,4,0,0.001266,0,0
"7041",68,53,13,6,4,0,0.001509,0.001402,0
"7042",68,53,13,6,5,0.000167,0,0,0
"7043",68,53,13,8,7,0.000167,0,0,0
"7044",68,53,14,6,6,0,3e-04,0,0
"7045",68,53,15,6,4,0,0.003043,0,0
"7046",68,53,17,2,4,0,0.001799,0,0
"7047",68,53,18,4,6,0,3e-04,0,0
"7048",68,53,18,5,6,0.000167,0,0,0
"7049",68,55,11,4,3,0,0,0.00035,0
"7050",68,55,13,6,3,0.000167,0,0,0
"7051",68,55,18,4,9,0,3e-04,0,0
"7052",68,56,4,8,1,0,3e-04,0,0
"7053",68,56,12,7,12,0,0,0,0.002155
"7054",68,56,13,9,7,0.000167,0,0,0
"7055",68,57,1,5,12,0,0,0.00035,0
"7056",68,57,7,2,7,0,0,0.000701,0
"7057",68,57,7,2,10,0.000167,0,0,0
"7058",68,57,7,2,14,0.000167,0,0,0
"7059",68,57,7,7,8,0.000167,0,0,0
"7060",68,57,8,9,6,0,3e-04,0,0
"7061",68,57,11,3,4,0,3e-04,0,0
"7062",68,57,11,6,18,0,6e-04,0,0
"7063",68,57,12,5,7,0,0,0.000701,0
"7064",68,57,13,1,8,0.000167,0,0,0
"7065",68,57,13,6,6,0,3e-04,0,0
"7066",68,57,13,9,8,0,0.000299,0,0
"7067",68,57,14,7,6,0,0,0.00035,0
"7068",68,57,15,5,7,0,3e-04,0,0
"7069",68,57,15,6,7,0,0,0.00035,0
"7070",68,57,16,5,18,0,3e-04,0,0
"7071",68,57,18,4,7,0,0,0.003504,0
"7072",68,58,1,5,7,0,0.001499,0,0
"7073",68,58,1,5,17,0,3e-04,0,0
"7074",68,58,4,1,2,0,3e-04,0,0
"7075",68,58,7,2,4,0,0,0.00035,0
"7076",68,58,7,2,6,0,0.001625,0,0
"7077",68,58,7,2,17,0,3e-04,0,0
"7078",68,58,7,9,4,0,0,0.00035,0
